fund_id,nav_date,nav_value,daily_return,rolling_30d_vol
MF_EQUITY_004,2024-01-29,91.8397,-0.003297,0.176819
MF_EQUITY_004,2024-01-30,93.2225,0.015057,0.18192
MF_EQUITY_004,2024-01-31,93.4277,0.002201,0.177313
MF_EQUITY_004,2024-02-01,96.0747,0.028332,0.195313
MF_EQUITY_004,2024-02-02,96.5762,0.00522,0.193443
MF_EQUITY_004,2024-02-05,96.847,0.002805,0.193407
MF_EQUITY_004,2024-02-06,96.5362,-0.003209,0.184889
MF_EQUITY_004,2024-02-07,96.7392,0.002102,0.184736
MF_EQUITY_004,2024-02-08,96.6105,-0.00133,0.183109
MF_EQUITY_004,2024-02-09,97.4798,0.008997,0.168304
MF_EQUITY_004,2024-02-12,98.6476,0.01198,0.170388
MF_EQUITY_004,2024-02-13,97.7665,-0.008932,0.169448
MF_EQUITY_004,2024-02-14,96.2536,-0.015475,0.170694
MF_EQUITY_004,2024-02-15,94.1808,-0.021534,0.174337
MF_EQUITY_004,2024-02-16,94.802,0.006596,0.17463
MF_EQUITY_004,2024-02-19,93.5942,-0.01274,0.17719
MF_EQUITY_004,2024-02-20,91.223,-0.025335,0.192275
MF_EQUITY_004,2024-02-21,91.694,0.005163,0.191662
MF_EQUITY_004,2024-02-22,94.483,0.030416,0.211572
MF_EQUITY_004,2024-02-23,94.5233,0.000427,0.210675
MF_EQUITY_004,2024-02-26,95.5217,0.010562,0.210153
MF_EQUITY_004,2024-02-27,95.6632,0.001482,0.210107
MF_EQUITY_004,2024-02-28,95.5976,-0.000687,0.203638
MF_EQUITY_004,2024-02-29,96.6997,0.011529,0.205578
MF_EQUITY_004,2024-03-01,96.4112,-0.002983,0.202868
MF_EQUITY_004,2024-03-04,96.7688,0.003709,0.200475
MF_EQUITY_004,2024-03-05,97.1907,0.00436,0.196865
MF_EQUITY_004,2024-03-06,96.4601,-0.007517,0.195695
MF_EQUITY_004,2024-03-07,97.6567,0.012405,0.197441
MF_EQUITY_004,2024-03-08,97.5005,-0.0016,0.193092
MF_EQUITY_004,2024-03-11,96.665,-0.008569,0.194935
MF_EQUITY_004,2024-03-12,97.3357,0.006938,0.19152
MF_EQUITY_004,2024-03-13,96.3349,-0.010282,0.194523
MF_EQUITY_004,2024-03-14,96.4156,0.000838,0.176561
MF_EQUITY_004,2024-03-15,96.4533,0.000391,0.175917
MF_EQUITY_004,2024-03-18,97.7584,0.013531,0.180091
MF_EQUITY_004,2024-03-19,98.3641,0.006196,0.180527
MF_EQUITY_004,2024-03-20,98.3838,0.0002,0.180482
MF_EQUITY_004,2024-03-21,99.3984,0.010313,0.182529
MF_EQUITY_004,2024-03-22,101.1063,0.017182,0.187124
MF_EQUITY_004,2024-03-25,101.8337,0.007194,0.185252
MF_EQUITY_004,2024-03-26,101.8972,0.000624,0.182798
MF_EQUITY_004,2024-03-27,100.3441,-0.015242,0.182611
MF_EQUITY_004,2024-03-28,99.1118,-0.012281,0.174269
MF_EQUITY_004,2024-03-29,98.7983,-0.003163,0.174211
MF_EQUITY_005,2023-01-02,87.3254,0.006593,
MF_EQUITY_005,2023-01-03,87.4257,0.001148,
MF_EQUITY_005,2023-01-04,85.5784,-0.021129,
MF_EQUITY_005,2023-01-05,84.9573,-0.007258,
MF_EQUITY_005,2023-01-06,82.0552,-0.034159,0.264445
MF_EQUITY_005,2023-01-09,82.385,0.004019,0.255675
MF_EQUITY_005,2023-01-10,82.7063,0.0039,0.244905
MF_EQUITY_005,2023-01-11,81.9603,-0.009019,0.227112
MF_EQUITY_005,2023-01-12,82.5325,0.006981,0.224936
MF_EQUITY_005,2023-01-13,81.3036,-0.01489,0.217317
MF_EQUITY_005,2023-01-16,80.4013,-0.011098,0.207397
MF_EQUITY_005,2023-01-17,80.844,0.005506,0.205642
MF_EQUITY_005,2023-01-18,80.2163,-0.007764,0.19708
MF_EQUITY_005,2023-01-19,80.1961,-0.000252,0.190878
MF_EQUITY_005,2023-01-20,79.6938,-0.006264,0.183959
MF_EQUITY_005,2023-01-23,79.3406,-0.004431,0.17778
MF_EQUITY_005,2023-01-24,79.0307,-0.003907,0.172245
MF_EQUITY_005,2023-01-25,78.3999,-0.007981,0.167378
MF_EQUITY_005,2023-01-26,78.7237,0.004129,0.166442
MF_EQUITY_005,2023-01-27,78.1698,-0.007035,0.162157
MF_EQUITY_005,2023-01-30,78.2236,0.000688,0.159338
MF_EQUITY_005,2023-01-31,77.5787,-0.008245,0.155917
MF_EQUITY_005,2023-02-01,76.1892,-0.017912,0.158196
MF_EQUITY_005,2023-02-02,77.0615,0.011449,0.164266
MF_EQUITY_005,2023-02-03,77.5619,0.006494,0.164806
MF_EQUITY_005,2023-02-06,79.7309,0.027964,0.190362
MF_EQUITY_005,2023-02-07,78.7719,-0.012028,0.188616
MF_EQUITY_005,2023-02-08,78.6138,-0.002008,0.185144
MF_EQUITY_005,2023-02-09,78.5318,-0.001042,0.181946
MF_EQUITY_005,2023-02-10,79.5035,0.012372,0.184507
MF_EQUITY_005,2023-02-13,79.0594,-0.005585,0.182462
MF_EQUITY_005,2023-02-14,77.988,-0.013553,0.184351
MF_EQUITY_005,2023-02-15,79.1573,0.014994,0.184463
MF_EQUITY_005,2023-02-16,78.8961,-0.0033,0.183937
MF_EQUITY_005,2023-02-17,79.7674,0.011044,0.161389
MF_EQUITY_005,2023-02-20,80.5369,0.009646,0.163685
MF_EQUITY_005,2023-02-21,80.5482,0.000141,0.163127
MF_EQUITY_005,2023-02-22,80.42,-0.001592,0.161297
MF_EQUITY_005,2023-02-23,80.0824,-0.004199,0.159991
MF_EQUITY_005,2023-02-24,80.1078,0.000318,0.154457
MF_EQUITY_005,2023-02-27,80.9776,0.010857,0.15441
MF_EQUITY_005,2023-02-28,80.2441,-0.009057,0.155891
MF_EQUITY_005,2023-03-01,80.3891,0.001806,0.154317
MF_EQUITY_005,2023-03-02,79.3501,-0.012924,0.158883
MF_EQUITY_005,2023-03-03,78.4432,-0.011429,0.161254
MF_EQUITY_005,2023-03-06,78.4533,0.000129,0.160823
MF_EQUITY_005,2023-03-07,76.6472,-0.023022,0.17356
MF_EQUITY_005,2023-03-08,78.5807,0.025227,0.187979
MF_EQUITY_005,2023-03-09,77.495,-0.013817,0.191829
MF_EQUITY_005,2023-03-10,77.4965,1.9e-05,0.190813
MF_EQUITY_005,2023-03-13,78.6216,0.014519,0.195536
MF_EQUITY_005,2023-03-14,77.8468,-0.009855,0.196198
MF_EQUITY_005,2023-03-15,75.7346,-0.027132,0.205203
MF_EQUITY_005,2023-03-16,75.3681,-0.004839,0.202638
MF_EQUITY_005,2023-03-17,74.6146,-0.009998,0.203214
MF_EQUITY_005,2023-03-20,72.6137,-0.026816,0.196791
MF_EQUITY_005,2023-03-21,72.8983,0.003919,0.195886
MF_EQUITY_005,2023-03-22,73.1159,0.002985,0.19653
MF_EQUITY_005,2023-03-23,74.1547,0.014208,0.20229
MF_EQUITY_005,2023-03-24,73.1944,-0.01295,0.200142
MF_EQUITY_005,2023-03-27,71.8264,-0.01869,0.205335
MF_EQUITY_005,2023-03-28,71.5118,-0.004381,0.202989
MF_EQUITY_005,2023-03-29,71.4717,-0.00056,0.196023
MF_EQUITY_005,2023-03-30,72.2977,0.011556,0.200712
MF_EQUITY_005,2023-03-31,73.5576,0.017427,0.205345
MF_EQUITY_005,2023-04-03,74.6664,0.015074,0.208736
MF_EQUITY_005,2023-04-04,74.9515,0.003819,0.209402
MF_EQUITY_005,2023-04-05,75.708,0.010094,0.212468
MF_EQUITY_005,2023-04-06,75.164,-0.007186,0.212922
MF_EQUITY_005,2023-04-07,75.3535,0.002521,0.213228
MF_EQUITY_005,2023-04-10,74.3139,-0.013795,0.212331
MF_EQUITY_005,2023-04-11,74.407,0.001252,0.21178
MF_EQUITY_005,2023-04-12,74.5234,0.001564,0.211739
MF_EQUITY_005,2023-04-13,76.1007,0.021166,0.219958
MF_EQUITY_005,2023-04-14,75.9296,-0.002248,0.217884
MF_EQUITY_005,2023-04-17,76.0496,0.001581,0.21799
MF_EQUITY_005,2023-04-18,76.3039,0.003344,0.207949
MF_EQUITY_005,2023-04-19,75.9256,-0.004958,0.193979
MF_EQUITY_005,2023-04-20,75.2324,-0.00913,0.191766
MF_EQUITY_005,2023-04-21,76.4426,0.016086,0.197999
MF_EQUITY_005,2023-04-24,75.581,-0.011271,0.195224
MF_EQUITY_005,2023-04-25,74.4144,-0.015435,0.198014
MF_EQUITY_005,2023-04-26,75.0591,0.008663,0.184339
MF_EQUITY_005,2023-04-27,76.1395,0.014394,0.188544
MF_EQUITY_005,2023-04-28,75.7651,-0.004917,0.186673
MF_EQUITY_005,2023-05-01,75.4065,-0.004733,0.168612
MF_EQUITY_005,2023-05-02,75.6999,0.003891,0.168608
MF_EQUITY_005,2023-05-03,75.0947,-0.007994,0.170652
MF_EQUITY_005,2023-05-04,74.4278,-0.008881,0.168162
MF_EQUITY_005,2023-05-05,75.2506,0.011055,0.166261
MF_EQUITY_005,2023-05-08,75.8365,0.007786,0.156465
MF_EQUITY_005,2023-05-09,77.0676,0.016234,0.160672
MF_EQUITY_005,2023-05-10,75.9478,-0.014531,0.167956
MF_EQUITY_005,2023-05-11,75.5278,-0.00553,0.166877
MF_EQUITY_005,2023-05-12,75.8204,0.003874,0.160132
MF_EQUITY_005,2023-05-15,75.0162,-0.010607,0.157883
MF_EQUITY_005,2023-05-16,75.6313,0.0082,0.15926
MF_EQUITY_005,2023-05-17,76.7806,0.015196,0.162623
MF_EQUITY_005,2023-05-18,76.2815,-0.0065,0.162353
MF_EQUITY_005,2023-05-19,76.3549,0.000963,0.162251
MF_EQUITY_005,2023-05-22,77.7268,0.017967,0.164054
MF_EQUITY_005,2023-05-23,79.4439,0.022091,0.17451
MF_EQUITY_005,2023-05-24,80.1946,0.00945,0.175736
MF_EQUITY_005,2023-05-25,80.8058,0.007621,0.167427
MF_EQUITY_005,2023-05-26,80.0184,-0.009745,0.170483
MF_EQUITY_005,2023-05-29,80.4033,0.004811,0.170703
MF_EQUITY_005,2023-05-30,80.9807,0.007182,0.171344
MF_EQUITY_005,2023-05-31,80.8168,-0.002024,0.170511
MF_EQUITY_005,2023-06-01,80.2804,-0.006637,0.169228
MF_EQUITY_005,2023-06-02,79.0862,-0.014876,0.170969
MF_EQUITY_005,2023-06-05,77.4766,-0.020353,0.178578
MF_EQUITY_005,2023-06-06,75.7043,-0.022875,0.185649
MF_EQUITY_005,2023-06-07,76.2686,0.007453,0.185227
MF_EQUITY_005,2023-06-08,76.4419,0.002272,0.180658
MF_EQUITY_005,2023-06-09,76.0363,-0.005306,0.180757
MF_EQUITY_005,2023-06-12,75.7719,-0.003477,0.180497
MF_EQUITY_005,2023-06-13,76.0011,0.003026,0.180361
MF_EQUITY_005,2023-06-14,75.889,-0.001475,0.178772
MF_EQUITY_005,2023-06-15,74.7062,-0.015587,0.182812
MF_EQUITY_005,2023-06-16,75.562,0.011456,0.183023
MF_EQUITY_005,2023-06-19,75.8756,0.00415,0.182014
MF_EQUITY_005,2023-06-20,76.1556,0.003691,0.175868
MF_EQUITY_005,2023-06-21,76.9591,0.010551,0.173283
MF_EQUITY_005,2023-06-22,76.2462,-0.009264,0.174743
MF_EQUITY_005,2023-06-23,77.3948,0.015065,0.179633
MF_EQUITY_005,2023-06-26,77.3034,-0.001181,0.176505
MF_EQUITY_005,2023-06-27,78.1664,0.011163,0.177751
MF_EQUITY_005,2023-06-28,78.8944,0.009313,0.174503
MF_EQUITY_005,2023-06-29,77.9504,-0.011966,0.177232
MF_EQUITY_005,2023-06-30,78.4598,0.006535,0.178016
MF_EQUITY_005,2023-07-03,78.8062,0.004415,0.170963
MF_EQUITY_005,2023-07-04,78.8743,0.000864,0.158285
MF_EQUITY_005,2023-07-05,78.8244,-0.000632,0.155623
MF_EQUITY_005,2023-07-06,78.7825,-0.000531,0.153696
MF_EQUITY_005,2023-07-07,79.5902,0.010252,0.154507
MF_EQUITY_005,2023-07-10,80.182,0.007435,0.155421
MF_EQUITY_005,2023-07-11,80.2514,0.000866,0.15394
MF_EQUITY_005,2023-07-12,78.8548,-0.017403,0.161731
MF_EQUITY_005,2023-07-13,79.3621,0.006433,0.162045
MF_EQUITY_005,2023-07-14,80.0909,0.009183,0.15824
MF_EQUITY_005,2023-07-17,82.3418,0.028105,0.165012
MF_EQUITY_005,2023-07-18,83.4456,0.013405,0.15016
MF_EQUITY_005,2023-07-19,81.5856,-0.02229,0.16682
MF_EQUITY_005,2023-07-20,81.7032,0.001441,0.166839
MF_EQUITY_005,2023-07-21,83.52,0.022237,0.174869
MF_EQUITY_005,2023-07-24,84.1867,0.007983,0.174224
MF_EQUITY_005,2023-07-25,84.5608,0.004444,0.174233
MF_EQUITY_005,2023-07-26,85.5166,0.011303,0.17492
MF_EQUITY_005,2023-07-27,84.9207,-0.006969,0.168166
MF_EQUITY_005,2023-07-28,85.4503,0.006237,0.166922
MF_EQUITY_005,2023-07-31,85.2362,-0.002506,0.168037
MF_EQUITY_005,2023-08-01,85.2588,0.000265,0.168374
MF_EQUITY_005,2023-08-02,86.149,0.010441,0.168336
MF_EQUITY_005,2023-08-03,85.234,-0.010621,0.169295
MF_EQUITY_005,2023-08-04,86.594,0.015956,0.169831
MF_EQUITY_005,2023-08-07,86.1979,-0.004574,0.170977
MF_EQUITY_005,2023-08-08,86.5107,0.003628,0.169505
MF_EQUITY_005,2023-08-09,85.1,-0.016306,0.177851
MF_EQUITY_005,2023-08-10,85.8777,0.009138,0.173304
MF_EQUITY_005,2023-08-11,87.4113,0.017858,0.178184
MF_EQUITY_005,2023-08-14,86.9151,-0.005676,0.180205
MF_EQUITY_005,2023-08-15,85.8007,-0.012823,0.186104
MF_EQUITY_005,2023-08-16,86.1298,0.003836,0.185822
MF_EQUITY_005,2023-08-17,87.6765,0.017958,0.190418
MF_EQUITY_005,2023-08-18,86.1949,-0.016898,0.198321
MF_EQUITY_005,2023-08-21,85.0937,-0.012776,0.202761
MF_EQUITY_005,2023-08-22,84.6725,-0.00495,0.203758
MF_EQUITY_005,2023-08-23,83.8813,-0.009344,0.198403
MF_EQUITY_005,2023-08-24,83.1006,-0.009306,0.200672
MF_EQUITY_005,2023-08-25,81.0539,-0.024629,0.213129
MF_EQUITY_005,2023-08-28,81.6674,0.007569,0.197761
MF_EQUITY_005,2023-08-29,82.0402,0.004565,0.194102
MF_EQUITY_005,2023-08-30,80.4087,-0.019886,0.191869
MF_EQUITY_005,2023-08-31,81.855,0.017986,0.199114
MF_EQUITY_005,2023-09-01,83.5472,0.020673,0.197651
MF_EQUITY_005,2023-09-04,82.8361,-0.008511,0.197706
MF_EQUITY_005,2023-09-05,84.0371,0.014499,0.201976
MF_EQUITY_005,2023-09-06,83.5013,-0.006376,0.199769
MF_EQUITY_005,2023-09-07,83.7245,0.002673,0.1991
MF_EQUITY_005,2023-09-08,82.9267,-0.009529,0.199778
MF_EQUITY_005,2023-09-11,85.1716,0.027071,0.215512
MF_EQUITY_005,2023-09-12,84.9117,-0.003052,0.215699
MF_EQUITY_005,2023-09-13,85.083,0.002017,0.213511
MF_EQUITY_005,2023-09-14,84.4231,-0.007755,0.212469
MF_EQUITY_005,2023-09-15,86.351,0.022836,0.217891
MF_EQUITY_005,2023-09-18,88.3491,0.023139,0.227434
MF_EQUITY_005,2023-09-19,90.1224,0.020071,0.234032
MF_EQUITY_005,2023-09-20,91.2018,0.011977,0.22968
MF_EQUITY_005,2023-09-21,90.5636,-0.006997,0.230334
MF_EQUITY_005,2023-09-22,91.5086,0.010434,0.226836
MF_EQUITY_005,2023-09-25,91.5466,0.000415,0.225816
MF_EQUITY_005,2023-09-26,93.0341,0.016249,0.225143
MF_EQUITY_005,2023-09-27,94.3264,0.013891,0.22742
MF_EQUITY_005,2023-09-28,93.6387,-0.007291,0.224878
MF_EQUITY_005,2023-09-29,94.7505,0.011874,0.218924
MF_EQUITY_005,2023-10-02,95.5734,0.008684,0.214053
MF_EQUITY_005,2023-10-03,92.4402,-0.032783,0.23799
MF_EQUITY_005,2023-10-04,93.3749,0.010111,0.235864
MF_EQUITY_005,2023-10-05,92.9378,-0.004682,0.234024
MF_EQUITY_005,2023-10-06,91.9961,-0.010133,0.222171
MF_EQUITY_005,2023-10-09,91.1112,-0.009619,0.225549
MF_EQUITY_005,2023-10-10,91.0088,-0.001123,0.225973
MF_EQUITY_005,2023-10-11,91.5786,0.006261,0.214828
MF_EQUITY_005,2023-10-12,90.1239,-0.015886,0.218657
MF_EQUITY_005,2023-10-13,90.3742,0.002778,0.212365
MF_EQUITY_005,2023-10-16,91.0449,0.007421,0.210059
MF_EQUITY_005,2023-10-17,93.1245,0.022842,0.215272
MF_EQUITY_005,2023-10-18,91.9679,-0.01242,0.218376
MF_EQUITY_005,2023-10-19,91.628,-0.003695,0.219317
MF_EQUITY_005,2023-10-20,91.9616,0.00364,0.216022
MF_EQUITY_005,2023-10-23,93.2738,0.014269,0.206899
MF_EQUITY_005,2023-10-24,92.9799,-0.003151,0.206925
MF_EQUITY_005,2023-10-25,94.3638,0.014884,0.209675
MF_EQUITY_005,2023-10-26,92.2171,-0.022748,0.220897
MF_EQUITY_005,2023-10-27,90.8763,-0.01454,0.21834
MF_EQUITY_005,2023-10-30,91.3019,0.004684,0.209016
MF_EQUITY_005,2023-10-31,89.8018,-0.01643,0.207113
MF_EQUITY_005,2023-11-01,88.5811,-0.013594,0.207484
MF_EQUITY_005,2023-11-02,88.0644,-0.005833,0.207213
MF_EQUITY_005,2023-11-03,88.9237,0.009757,0.206902
MF_EQUITY_005,2023-11-06,86.945,-0.022252,0.21591
MF_EQUITY_005,2023-11-07,87.1661,0.002544,0.209611
MF_EQUITY_005,2023-11-08,88.2902,0.012896,0.208971
MF_EQUITY_005,2023-11-09,88.1278,-0.001839,0.208395
MF_EQUITY_005,2023-11-10,87.7818,-0.003926,0.204287
MF_EQUITY_005,2023-11-13,88.2489,0.005321,0.202921
MF_EQUITY_005,2023-11-14,88.0896,-0.001805,0.181589
MF_EQUITY_005,2023-11-15,89.6035,0.017186,0.186622
MF_EQUITY_005,2023-11-16,88.4533,-0.012837,0.18938
MF_EQUITY_005,2023-11-17,88.4427,-0.00012,0.187666
MF_EQUITY_005,2023-11-20,88.7052,0.002968,0.186326
MF_EQUITY_005,2023-11-21,88.3467,-0.004041,0.186558
MF_EQUITY_005,2023-11-22,85.3468,-0.033955,0.208252
MF_EQUITY_005,2023-11-23,85.2247,-0.001431,0.20421
MF_EQUITY_005,2023-11-24,86.1879,0.011302,0.207334
MF_EQUITY_005,2023-11-27,87.0358,0.009837,0.208353
MF_EQUITY_005,2023-11-28,87.4499,0.004757,0.1963
MF_EQUITY_005,2023-11-29,86.3415,-0.012674,0.196418
MF_EQUITY_005,2023-11-30,86.7942,0.005244,0.197465
MF_EQUITY_005,2023-12-01,86.2404,-0.006381,0.197233
MF_EQUITY_005,2023-12-04,86.6493,0.004742,0.192247
MF_EQUITY_005,2023-12-05,86.819,0.001958,0.192639
MF_EQUITY_005,2023-12-06,85.8452,-0.011217,0.187291
MF_EQUITY_005,2023-12-07,84.9687,-0.010209,0.1792
MF_EQUITY_005,2023-12-08,85.3732,0.00476,0.176799
MF_EQUITY_005,2023-12-11,85.1894,-0.002153,0.175653
MF_EQUITY_005,2023-12-12,84.373,-0.009583,0.17193
MF_EQUITY_005,2023-12-13,83.4808,-0.010574,0.170379
MF_EQUITY_005,2023-12-14,83.2182,-0.003146,0.170021
MF_EQUITY_005,2023-12-15,84.8257,0.019317,0.177763
MF_EQUITY_005,2023-12-18,84.3326,-0.005813,0.167164
MF_EQUITY_005,2023-12-19,84.3606,0.000332,0.166884
MF_EQUITY_005,2023-12-20,84.5057,0.00172,0.161843
MF_EQUITY_005,2023-12-21,83.401,-0.013072,0.16534
MF_EQUITY_005,2023-12-22,81.6785,-0.020654,0.1741
MF_EQUITY_005,2023-12-25,80.713,-0.01182,0.174632
MF_EQUITY_005,2023-12-26,80.9927,0.003465,0.175588
MF_EQUITY_005,2023-12-27,81.1181,0.001548,0.165743
MF_EQUITY_005,2023-12-28,81.8424,0.008929,0.166813
MF_EQUITY_005,2023-12-29,81.9783,0.001661,0.167117
MF_EQUITY_005,2024-01-01,81.9115,-0.000815,0.166405
MF_EQUITY_005,2024-01-02,81.3588,-0.006748,0.166793
MF_EQUITY_005,2024-01-03,82.2631,0.011115,0.142803
MF_EQUITY_005,2024-01-04,81.3969,-0.01053,0.145351
MF_EQUITY_005,2024-01-05,80.353,-0.012825,0.143711
MF_EQUITY_005,2024-01-08,80.9399,0.007305,0.142031
MF_EQUITY_005,2024-01-09,79.6855,-0.015498,0.145283
MF_EQUITY_005,2024-01-10,82.0345,0.029477,0.170247
MF_EQUITY_005,2024-01-11,82.1542,0.00146,0.169266
MF_EQUITY_005,2024-01-12,82.5383,0.004675,0.169685
MF_EQUITY_005,2024-01-15,81.7788,-0.009201,0.170106
MF_EQUITY_005,2024-01-16,81.5103,-0.003283,0.169759
MF_EQUITY_005,2024-01-17,81.1337,-0.004621,0.167726
MF_EQUITY_005,2024-01-18,80.6467,-0.006002,0.166337
MF_EQUITY_005,2024-01-19,81.2996,0.008096,0.167735
MF_EQUITY_005,2024-01-22,80.9016,-0.004895,0.168005
MF_EQUITY_005,2024-01-23,81.9299,0.01271,0.171269
MF_EQUITY_005,2024-01-24,84.5892,0.032458,0.194088
MF_EQUITY_005,2024-01-25,84.3315,-0.003046,0.194072
MF_EQUITY_005,2024-01-26,84.5278,0.002328,0.185841
MF_EQUITY_005,2024-01-29,84.955,0.005054,0.185582
MF_EQUITY_005,2024-01-30,86.8442,0.022238,0.196162
MF_EQUITY_005,2024-01-31,86.8015,-0.000492,0.1962
MF_EQUITY_005,2024-02-01,85.9814,-0.009448,0.194218
MF_EQUITY_005,2024-02-02,84.7178,-0.014696,0.189123
MF_EQUITY_005,2024-02-05,84.7012,-0.000196,0.18508
MF_EQUITY_005,2024-02-06,84.2878,-0.004881,0.185957
MF_EQUITY_005,2024-02-07,86.363,0.02462,0.197769
MF_EQUITY_005,2024-02-08,88.2404,0.021738,0.204931
MF_EQUITY_005,2024-02-09,87.1892,-0.011912,0.209198
MF_EQUITY_005,2024-02-12,86.4892,-0.008029,0.211119
MF_EQUITY_005,2024-02-13,86.609,0.001385,0.209534
MF_EQUITY_005,2024-02-14,88.1044,0.017267,0.212553
MF_EQUITY_005,2024-02-15,88.2088,0.001184,0.209056
MF_EQUITY_005,2024-02-16,87.5678,-0.007267,0.206053
MF_EQUITY_005,2024-02-19,87.5497,-0.000207,0.205824
MF_EQUITY_005,2024-02-20,86.9332,-0.007042,0.200723
MF_EQUITY_005,2024-02-21,87.6051,0.00773,0.185064
MF_EQUITY_005,2024-02-22,86.9036,-0.008008,0.187437
MF_EQUITY_005,2024-02-23,86.4147,-0.005625,0.188507
MF_EQUITY_005,2024-02-26,87.6628,0.014443,0.18919
MF_EQUITY_005,2024-02-27,86.8984,-0.00872,0.191251
MF_EQUITY_005,2024-02-28,85.4338,-0.016854,0.198205
MF_EQUITY_005,2024-02-29,85.5739,0.00164,0.196825
MF_EQUITY_005,2024-03-01,85.2465,-0.003826,0.196677
MF_EQUITY_005,2024-03-04,85.8123,0.006637,0.196179
MF_EQUITY_005,2024-03-05,86.1821,0.00431,0.193703
MF_EQUITY_005,2024-03-06,86.1922,0.000117,0.170447
MF_EQUITY_005,2024-03-07,86.1722,-0.000233,0.170108
MF_EQUITY_005,2024-03-08,85.4543,-0.00833,0.172056
MF_EQUITY_005,2024-03-11,85.5825,0.0015,0.171531
MF_EQUITY_005,2024-03-12,86.5304,0.011075,0.161907
MF_EQUITY_005,2024-03-13,85.5629,-0.011181,0.165082
MF_EQUITY_005,2024-03-14,85.6001,0.000435,0.162859
MF_EQUITY_005,2024-03-15,86.7095,0.012961,0.161032
MF_EQUITY_005,2024-03-18,87.2788,0.006565,0.16185
MF_EQUITY_005,2024-03-19,88.6939,0.016214,0.166611
MF_EQUITY_005,2024-03-20,88.1336,-0.006318,0.15331
MF_EQUITY_005,2024-03-21,86.2414,-0.021469,0.152984
MF_EQUITY_005,2024-03-22,86.4922,0.002908,0.149553
MF_EQUITY_005,2024-03-25,86.9117,0.004851,0.148366
MF_EQUITY_005,2024-03-26,88.3824,0.016921,0.156073
MF_EQUITY_005,2024-03-27,89.6867,0.014758,0.153916
MF_EQUITY_005,2024-03-28,90.3092,0.006941,0.154994
MF_EQUITY_005,2024-03-29,91.1838,0.009685,0.155085
