date,amfi_code,nav,daily_return
2021-10-08,100035,104.3504,
2021-10-11,100035,107.5079,
2021-10-12,100035,109.5818,
2021-10-13,100035,114.9896,
2021-10-14,100035,115.001,
2021-10-15,100035,116.989,
2021-10-18,100035,113.853,
2021-10-19,100035,116.7981,
2021-10-20,100035,122.4521,
2021-10-21,100035,122.3219,
2021-10-22,100035,125.0031,
2021-10-25,100035,128.042,
2021-10-26,100035,128.2377,
2021-10-27,100035,130.5259,
2021-10-28,100035,126.9454,
2021-10-29,100035,126.4091,
2021-11-01,100035,126.9825,
2021-11-02,100035,128.2722,
2021-11-03,100035,128.6757,
2021-11-04,100035,126.3678,
2021-11-05,100035,126.0093,
2021-11-08,100035,126.5295,
2021-11-09,100035,129.1606,
2021-11-10,100035,128.9937,
2021-11-11,100035,129.405,
2021-11-12,100035,128.9886,
2021-11-15,100035,128.1887,
2021-11-16,100035,128.6583,
2021-11-17,100035,129.6862,
2021-11-18,100035,130.5458,
2021-11-19,100035,130.8902,
2021-11-22,100035,132.1193,
2021-11-23,100035,128.9113,
2021-11-24,100035,124.9053,
2021-11-25,100035,124.3783,
2021-11-26,100035,125.6847,
2021-11-29,100035,120.1662,
2021-11-30,100035,121.3308,
2021-12-01,100035,122.7325,
2021-12-02,100035,117.6116,
2021-12-03,100035,115.7582,
2021-12-06,100035,114.9116,
2021-12-07,100035,112.6593,
2021-12-08,100035,114.9296,
2021-12-09,100035,116.9237,
2021-12-10,100035,117.7887,
2021-12-13,100035,119.2551,
2021-12-14,100035,117.5102,
2021-12-15,100035,115.2657,
2021-12-16,100035,114.8613,
2021-12-17,100035,115.9561,
2021-12-20,100035,115.8573,
2021-12-21,100035,113.5658,
2021-12-22,100035,114.0486,
2021-12-23,100035,114.8591,
2021-12-24,100035,113.9189,
2021-12-27,100035,117.57,
2021-12-28,100035,116.0219,
2021-12-29,100035,116.1575,
2021-12-30,100035,118.8868,
2021-12-31,100035,120.1518,
2022-01-03,100035,117.8729,
2022-01-04,100035,118.7725,
2022-01-05,100035,116.8277,
2022-01-06,100035,115.4896,
2022-01-07,100035,115.7456,
2022-01-10,100035,118.1257,
2022-01-11,100035,117.4797,
2022-01-12,100035,116.047,
2022-01-13,100035,117.0815,
2022-01-14,100035,112.3571,
2022-01-17,100035,111.4482,
2022-01-18,100035,110.6526,
2022-01-19,100035,111.8601,
2022-01-20,100035,111.9902,
2022-01-21,100035,109.7809,
2022-01-24,100035,109.9972,
2022-01-25,100035,108.679,
2022-01-26,100035,111.0909,
2022-01-27,100035,110.3121,
2022-01-28,100035,112.8206,
2022-01-31,100035,112.5756,
2022-02-01,100035,113.2325,
2022-02-02,100035,115.3609,
2022-02-03,100035,115.3336,
2022-02-04,100035,117.1455,
2022-02-07,100035,114.6496,
2022-02-08,100035,116.4724,
2022-02-09,100035,117.3188,
2022-02-10,100035,118.2176,
2022-02-11,100035,120.7231,
2022-02-14,100035,121.3644,
2022-02-15,100035,123.9148,
2022-02-16,100035,129.6864,
2022-02-17,100035,129.4362,
2022-02-18,100035,129.3823,
2022-02-21,100035,130.9177,
2022-02-22,100035,133.5145,
2022-02-23,100035,135.422,
2022-02-24,100035,138.2995,
2022-02-25,100035,134.7333,
2022-02-28,100035,134.9721,
2022-03-01,100035,132.3152,
2022-03-02,100035,134.5673,
2022-03-03,100035,136.6727,
2022-03-04,100035,134.6116,
2022-03-07,100035,135.656,
2022-03-08,100035,136.6071,
2022-03-09,100035,137.3149,
2022-03-10,100035,139.4012,
2022-03-11,100035,138.4052,
2022-03-14,100035,137.3206,
2022-03-15,100035,134.4727,
2022-03-16,100035,132.3657,
2022-03-17,100035,130.6336,
2022-03-18,100035,130.216,
2022-03-21,100035,133.6243,
2022-03-22,100035,128.5854,
2022-03-23,100035,130.5496,
2022-03-24,100035,129.2485,
2022-03-25,100035,128.1482,
2022-03-28,100035,128.2054,
2022-03-29,100035,127.4722,
2022-03-30,100035,126.9482,
2022-03-31,100035,126.5188,
2022-04-01,100035,125.4332,
2022-04-04,100035,128.6675,
2022-04-05,100035,128.4288,
2022-04-06,100035,130.9174,
2022-04-07,100035,132.1072,
2022-04-08,100035,130.4169,
2022-04-11,100035,129.5107,
2022-04-12,100035,129.3801,
2022-04-13,100035,128.7352,
2022-04-14,100035,129.1566,
2022-04-15,100035,131.1161,
2022-04-18,100035,129.6527,
2022-04-19,100035,133.872,
2022-04-20,100035,133.3916,
2022-04-21,100035,132.3814,
2022-04-22,100035,135.5845,
2022-04-25,100035,137.5696,
2022-04-26,100035,137.7744,
2022-04-27,100035,138.0882,
2022-04-28,100035,139.3549,
2022-04-29,100035,137.8685,
2022-05-02,100035,139.0667,
2022-05-03,100035,137.1827,
2022-05-04,100035,136.5734,
2022-05-05,100035,142.0984,
2022-05-06,100035,142.168,
2022-05-09,100035,139.1789,
2022-05-10,100035,142.3308,
2022-05-11,100035,146.4055,
2022-05-12,100035,149.4449,
2022-05-13,100035,146.808,
2022-05-16,100035,145.6397,
2022-05-17,100035,143.249,
2022-05-18,100035,147.0355,
2022-05-19,100035,147.7786,
2022-05-20,100035,145.5609,
2022-05-23,100035,149.3571,
2022-05-24,100035,148.3203,
2022-05-25,100035,147.4883,
2022-05-26,100035,146.895,
2022-05-27,100035,146.3472,
2022-05-30,100035,145.6593,
2022-05-31,100035,143.877,
2022-06-01,100035,140.7009,
2022-06-02,100035,142.5798,
2022-06-03,100035,146.2578,
2022-06-06,100035,150.6787,
2022-06-07,100035,148.7787,
2022-06-08,100035,149.8498,
2022-06-09,100035,150.8496,
2022-06-10,100035,151.7391,
2022-06-13,100035,155.0928,
2022-06-14,100035,154.9892,
2022-06-15,100035,150.4102,
2022-06-16,100035,148.3586,
2022-06-17,100035,149.5454,
2022-06-20,100035,150.7882,
2022-06-21,100035,156.4915,
2022-06-22,100035,152.1033,
2022-06-23,100035,150.0502,
2022-06-24,100035,152.6268,
2022-06-27,100035,154.1044,
2022-06-28,100035,149.2902,
2022-06-29,100035,150.4125,
2022-06-30,100035,148.8968,
2022-07-01,100035,150.878,
2022-07-04,100035,148.9686,
2022-07-05,100035,149.6572,
2022-07-06,100035,154.5032,
2022-07-07,100035,151.0776,
2022-07-08,100035,149.9437,
2022-07-11,100035,146.8075,
2022-07-12,100035,149.2079,
2022-07-13,100035,153.5243,
2022-07-14,100035,153.5199,
2022-07-15,100035,155.9767,
2022-07-18,100035,155.6581,
2022-07-19,100035,156.603,
2022-07-20,100035,151.086,
2022-07-21,100035,151.0093,
2022-07-22,100035,153.7495,
2022-07-25,100035,154.1887,
2022-07-26,100035,154.6765,
2022-07-27,100035,155.6131,
2022-07-28,100035,155.761,
2022-07-29,100035,151.419,
2022-08-01,100035,151.8332,
2022-08-02,100035,153.1046,
2022-08-03,100035,152.4672,
2022-08-04,100035,151.4061,
2022-08-05,100035,152.4468,
2022-08-08,100035,150.7104,
2022-08-09,100035,150.8821,
2022-08-10,100035,152.1117,
2022-08-11,100035,151.1254,
2022-08-12,100035,152.5881,
2022-08-15,100035,153.9221,
2022-08-16,100035,152.7959,
2022-08-17,100035,149.4003,
2022-08-18,100035,148.9802,
2022-08-19,100035,149.0481,
2022-08-22,100035,147.6464,
2022-08-23,100035,144.241,
2022-08-24,100035,144.3046,
2022-08-25,100035,144.6488,
2022-08-26,100035,141.7685,
2022-08-29,100035,145.3199,
2022-08-30,100035,141.3503,
2022-08-31,100035,144.3314,
2022-09-01,100035,142.8662,
2022-09-02,100035,145.7704,
2022-09-05,100035,148.8359,
2022-09-06,100035,154.2108,
2022-09-07,100035,153.8567,
2022-09-08,100035,148.1703,
2022-09-09,100035,144.5121,
2022-09-12,100035,143.2789,
2022-09-13,100035,142.4986,
2022-09-14,100035,141.1868,
2022-09-15,100035,139.5201,
2022-09-16,100035,141.1366,
2022-09-19,100035,140.3229,
2022-09-20,100035,141.4103,
2022-09-21,100035,141.1391,
2022-09-22,100035,141.8696,
2022-09-23,100035,145.5603,
2022-09-26,100035,145.6117,
2022-09-27,100035,144.4036,
2022-09-28,100035,147.3623,
2022-09-29,100035,149.2509,
2022-09-30,100035,149.1264,
2022-10-03,100035,153.2754,
2022-10-04,100035,148.526,
2022-10-05,100035,147.1194,
2022-10-06,100035,148.1398,
2022-10-07,100035,153.3065,
2022-10-10,100035,155.0405,
2022-10-11,100035,154.4252,
2022-10-12,100035,156.0203,
2022-10-13,100035,158.8709,
2022-10-14,100035,166.008,
2022-10-17,100035,166.967,
2022-10-18,100035,161.1336,
2022-10-19,100035,161.6766,
2022-10-20,100035,163.3891,
2022-10-21,100035,165.5708,
2022-10-24,100035,167.1744,
2022-10-25,100035,169.117,
2022-10-26,100035,168.0624,
2022-10-27,100035,169.5905,
2022-10-28,100035,173.8204,
2022-10-31,100035,173.6111,
2022-11-01,100035,175.9258,
2022-11-02,100035,175.1711,
2022-11-03,100035,174.916,
2022-11-04,100035,178.8632,
2022-11-07,100035,177.9145,
2022-11-08,100035,178.9415,
2022-11-09,100035,181.6809,
2022-11-10,100035,190.0364,
2022-11-11,100035,188.7009,
2022-11-14,100035,191.0228,
2022-11-15,100035,191.6299,
2022-11-16,100035,192.5097,
2022-11-17,100035,190.7618,
2022-11-18,100035,192.1627,
2022-11-21,100035,187.9915,
2022-11-22,100035,190.8787,
2022-11-23,100035,185.2891,
2022-11-24,100035,183.8264,
2022-11-25,100035,181.2342,
2022-11-28,100035,179.4056,
2022-11-29,100035,175.9494,
2022-11-30,100035,176.0331,
2022-12-01,100035,174.4356,
2022-12-02,100035,181.4538,
2022-12-05,100035,180.4299,
2022-12-06,100035,182.4288,
2022-12-07,100035,183.9248,
2022-12-08,100035,186.2893,
2022-12-09,100035,183.8345,
2022-12-12,100035,185.1653,
2022-12-13,100035,180.6288,
2022-12-14,100035,179.1482,
2022-12-15,100035,182.5805,
2022-12-16,100035,183.4039,
2022-12-19,100035,179.3407,
2022-12-20,100035,183.1102,
2022-12-21,100035,182.8742,
2022-12-22,100035,179.0624,
2022-12-23,100035,175.2376,
2022-12-26,100035,170.3709,
2022-12-27,100035,168.538,
2022-12-28,100035,169.2574,
2022-12-29,100035,171.6381,
2022-12-30,100035,174.2638,
2023-01-02,100035,177.953,
2023-01-03,100035,174.9771,
2023-01-04,100035,175.7335,
2023-01-05,100035,179.4703,
2023-01-06,100035,178.8388,
2023-01-09,100035,175.1331,
2023-01-10,100035,171.718,
2023-01-11,100035,173.0877,
2023-01-12,100035,169.8129,
2023-01-13,100035,164.9836,
2023-01-16,100035,165.5929,
2023-01-17,100035,168.1069,
2023-01-18,100035,171.5205,
2023-01-19,100035,170.4075,
2023-01-20,100035,171.2409,
2023-01-23,100035,176.504,
2023-01-24,100035,179.8624,
2023-01-25,100035,181.6234,
2023-01-26,100035,177.8038,
2023-01-27,100035,177.4619,
2023-01-30,100035,177.5385,
2023-01-31,100035,176.4457,
2023-02-01,100035,180.7323,
2023-02-02,100035,183.8721,
2023-02-03,100035,184.7432,
2023-02-06,100035,182.4965,
2023-02-07,100035,182.0348,
2023-02-08,100035,182.5511,
2023-02-09,100035,183.7852,
2023-02-10,100035,180.5003,
2023-02-13,100035,178.6363,
2023-02-14,100035,183.1124,
2023-02-15,100035,185.0886,
2023-02-16,100035,188.1977,
2023-02-17,100035,191.1492,
2023-02-20,100035,192.0644,
2023-02-21,100035,193.0271,
2023-02-22,100035,189.4675,
2023-02-23,100035,182.8227,
2023-02-24,100035,184.5758,
2023-02-27,100035,187.8459,
2023-02-28,100035,189.2813,
2023-03-01,100035,192.5122,
2023-03-02,100035,185.9319,
2023-03-03,100035,182.1485,
2023-03-06,100035,175.989,
2023-03-07,100035,176.8591,
2023-03-08,100035,180.6111,
2023-03-09,100035,187.7278,
2023-03-10,100035,185.4039,
2023-03-13,100035,188.6712,
2023-03-14,100035,184.2676,
2023-03-15,100035,180.7219,
2023-03-16,100035,173.53,
2023-03-17,100035,178.9784,
2023-03-20,100035,174.0566,
2023-03-21,100035,172.559,
2023-03-22,100035,169.9739,
2023-03-23,100035,176.684,
2023-03-24,100035,177.1773,
2023-03-27,100035,172.3148,
2023-03-28,100035,173.5123,
2023-03-29,100035,171.8376,
2023-03-30,100035,167.5916,
2023-03-31,100035,167.8942,
2023-04-03,100035,169.0138,
2023-04-04,100035,166.3778,
2023-04-05,100035,164.0833,
2023-04-06,100035,160.1655,
2023-04-07,100035,159.4677,
2023-04-10,100035,160.6507,
2023-04-11,100035,157.4716,
2023-04-12,100035,156.2379,
2023-04-13,100035,154.8046,
2023-04-14,100035,155.5849,
2023-04-17,100035,156.4755,
2023-04-18,100035,157.7077,
2023-04-19,100035,158.0244,
2023-04-20,100035,158.3893,
2023-04-21,100035,158.541,
2023-04-24,100035,157.1953,
2023-04-25,100035,155.8873,
2023-04-26,100035,152.6982,
2023-04-27,100035,153.9099,
2023-04-28,100035,148.7726,
2023-05-01,100035,148.9026,
2023-05-02,100035,145.1806,
2023-05-03,100035,148.6372,
2023-05-04,100035,148.489,
2023-05-05,100035,148.6485,
2023-05-08,100035,149.4912,
2023-05-09,100035,149.5984,
2023-05-10,100035,149.2244,
2023-05-11,100035,145.5808,
2023-05-12,100035,142.4061,
2023-05-15,100035,144.4467,
2023-05-16,100035,140.1613,
2023-05-17,100035,144.4712,
2023-05-18,100035,140.4003,
2023-05-19,100035,141.6186,
2023-05-22,100035,140.9818,
2023-05-23,100035,139.9897,
2023-05-24,100035,143.8547,
2023-05-25,100035,144.4619,
2023-05-26,100035,147.4692,
2023-05-29,100035,148.596,
2023-05-30,100035,151.7947,
2023-05-31,100035,146.7342,
2023-06-01,100035,146.3087,
2023-06-02,100035,146.3342,
2023-06-05,100035,146.6536,
2023-06-06,100035,145.9105,
2023-06-07,100035,149.5519,
2023-06-08,100035,150.2768,
2023-06-09,100035,150.9139,
2023-06-12,100035,154.6147,
2023-06-13,100035,155.9451,
2023-06-14,100035,157.0612,
2023-06-15,100035,157.5273,
2023-06-16,100035,156.4565,
2023-06-19,100035,155.0854,
2023-06-20,100035,156.4652,
2023-06-21,100035,157.8369,
2023-06-22,100035,155.9631,
2023-06-23,100035,161.2781,
2023-06-26,100035,156.2286,
2023-06-27,100035,155.8724,
2023-06-28,100035,157.0236,
2023-06-29,100035,162.1005,
2023-06-30,100035,161.5399,
2023-07-03,100035,154.8873,
2023-07-04,100035,160.6091,
2023-07-05,100035,159.0967,
2023-07-06,100035,163.6402,
2023-07-07,100035,165.4282,
2023-07-10,100035,168.008,
2023-07-11,100035,168.5782,
2023-07-12,100035,172.8356,
2023-07-13,100035,178.7079,
2023-07-14,100035,177.5906,
2023-07-17,100035,178.927,
2023-07-18,100035,182.7197,
2023-07-19,100035,182.3678,
2023-07-20,100035,186.3444,
2023-07-21,100035,186.1239,
2023-07-24,100035,187.8239,
2023-07-25,100035,187.4365,
2023-07-26,100035,190.2501,
2023-07-27,100035,190.1242,
2023-07-28,100035,195.1924,
2023-07-31,100035,196.1313,
2023-08-01,100035,186.6649,
2023-08-02,100035,188.1602,
2023-08-03,100035,189.67,
2023-08-04,100035,192.09,
2023-08-07,100035,199.555,
2023-08-08,100035,204.2762,
2023-08-09,100035,208.4141,
2023-08-10,100035,201.9998,
2023-08-11,100035,207.662,
2023-08-14,100035,212.3474,
2023-08-15,100035,209.3859,
2023-08-16,100035,211.4896,
2023-08-17,100035,204.6631,
2023-08-18,100035,207.3854,
2023-08-21,100035,206.4912,
2023-08-22,100035,204.7349,
2023-08-23,100035,203.8665,
2023-08-24,100035,198.4753,
2023-08-25,100035,198.6386,
2023-08-28,100035,201.1036,
2023-08-29,100035,200.436,
2023-08-30,100035,197.4419,
2023-08-31,100035,200.9462,
2023-09-01,100035,202.6337,
2023-09-04,100035,208.0943,
2023-09-05,100035,209.4718,
2023-09-06,100035,215.0216,
2023-09-07,100035,216.3982,
2023-09-08,100035,218.0399,
2023-09-11,100035,220.4189,
2023-09-12,100035,222.5369,
2023-09-13,100035,217.4123,
2023-09-14,100035,212.6569,
2023-09-15,100035,213.4115,
2023-09-18,100035,215.6888,
2023-09-19,100035,212.051,
2023-09-20,100035,212.8834,
2023-09-21,100035,219.7326,
2023-09-22,100035,219.9664,
2023-09-25,100035,222.9078,
2023-09-26,100035,221.3227,
2023-09-27,100035,219.1673,
2023-09-28,100035,219.3481,
2023-09-29,100035,212.6018,
2023-10-02,100035,206.3319,
2023-10-03,100035,208.652,
2023-10-04,100035,203.3189,
2023-10-05,100035,204.0831,
2023-10-06,100035,203.3487,
2023-10-09,100035,209.587,
2023-10-10,100035,220.6436,
2023-10-11,100035,217.8934,
2023-10-12,100035,217.9623,
2023-10-13,100035,222.5588,
2023-10-16,100035,220.3531,
2023-10-17,100035,223.6121,
2023-10-18,100035,220.8719,
2023-10-19,100035,223.9862,
2023-10-20,100035,229.0402,
2023-10-23,100035,228.3585,
2023-10-24,100035,220.2322,
2023-10-25,100035,224.8951,
2023-10-26,100035,222.3957,
2023-10-27,100035,221.8466,
2023-10-30,100035,218.4356,
2023-10-31,100035,216.7409,
2023-11-01,100035,214.2061,
2023-11-02,100035,207.4527,
2023-11-03,100035,212.0736,
2023-11-06,100035,217.6656,
2023-11-07,100035,219.027,
2023-11-08,100035,225.7611,
2023-11-09,100035,228.6481,
2023-11-10,100035,231.1509,
2023-11-13,100035,238.7282,
2023-11-14,100035,229.7036,
2023-11-15,100035,230.7812,
2023-11-16,100035,236.0736,
2023-11-17,100035,237.3856,
2023-11-20,100035,240.3076,
2023-11-21,100035,236.5489,
2023-11-22,100035,236.5206,
2023-11-23,100035,237.6009,
2023-11-24,100035,241.9281,
2023-11-27,100035,242.746,
2023-11-28,100035,246.0613,
2023-11-29,100035,246.5079,
2023-11-30,100035,252.4292,
2023-12-01,100035,255.2592,
2023-12-04,100035,257.7614,
2023-12-05,100035,262.3334,
2023-12-06,100035,260.8374,
2023-12-07,100035,258.5994,
2023-12-08,100035,258.4276,
2023-12-11,100035,262.1817,
2023-12-12,100035,261.0559,
2023-12-13,100035,266.6456,
2023-12-14,100035,260.6968,
2023-12-15,100035,263.9417,
2023-12-18,100035,274.0833,
2023-12-19,100035,263.7698,
2023-12-20,100035,264.6844,
2023-12-21,100035,259.8181,
2023-12-22,100035,263.0653,
2023-12-25,100035,251.7046,
2023-12-26,100035,243.8688,
2023-12-27,100035,243.302,
2023-12-28,100035,246.0231,
2023-12-29,100035,244.616,
2024-01-01,100035,243.5941,
2024-01-02,100035,244.4476,
2024-01-03,100035,250.4511,
2024-01-04,100035,249.2611,
2024-01-05,100035,248.4619,
2024-01-08,100035,247.5756,
2024-01-09,100035,256.9962,
2024-01-10,100035,261.2274,
2024-01-11,100035,255.1764,
2024-01-12,100035,257.0169,
2024-01-15,100035,261.0147,
2024-01-16,100035,260.365,
2024-01-17,100035,260.093,
2024-01-18,100035,265.0604,
2024-01-19,100035,266.701,
2024-01-22,100035,276.8379,
2024-01-23,100035,269.6378,
2024-01-24,100035,273.5935,
2024-01-25,100035,267.9136,
2024-01-26,100035,266.5051,
2024-01-29,100035,269.316,
2024-01-30,100035,271.3825,
2024-01-31,100035,269.086,
2024-02-01,100035,265.571,
2024-02-02,100035,260.2081,
2024-02-05,100035,269.2495,
2024-02-06,100035,264.8436,
2024-02-07,100035,262.7534,
2024-02-08,100035,262.5838,
2024-02-09,100035,265.3633,
2024-02-12,100035,266.1479,
2024-02-13,100035,271.665,
2024-02-14,100035,276.7254,
2024-02-15,100035,288.5109,
2024-02-16,100035,291.1304,
2024-02-19,100035,294.6945,
2024-02-20,100035,304.2007,
2024-02-21,100035,306.9833,
2024-02-22,100035,308.7215,
2024-02-23,100035,309.4116,
2024-02-26,100035,304.9593,
2024-02-27,100035,299.0302,
2024-02-28,100035,301.5767,
2024-02-29,100035,310.1637,
2024-03-01,100035,306.1131,
2024-03-04,100035,306.9552,
2024-03-05,100035,310.7271,
2024-03-06,100035,306.4389,
2024-03-07,100035,301.4555,
2024-03-08,100035,297.4879,
2024-03-11,100035,300.3684,
2024-03-12,100035,298.1374,
2024-03-13,100035,301.6798,
2024-03-14,100035,308.3072,
2024-03-15,100035,308.1495,
2024-03-18,100035,301.0473,
2024-03-19,100035,301.4532,
2024-03-20,100035,298.992,
2024-03-21,100035,293.7861,
2024-03-22,100035,300.4371,
2024-03-25,100035,296.8118,
2024-03-26,100035,299.4278,
2024-03-27,100035,293.1325,
2024-03-28,100035,291.3895,
2024-03-29,100035,285.5118,
2024-04-01,100035,290.0372,
2024-04-02,100035,296.4312,
2024-04-03,100035,291.8649,
2024-04-04,100035,285.0027,
2024-04-05,100035,283.9851,
2024-04-08,100035,294.4284,
2024-04-09,100035,297.228,
2024-04-10,100035,296.6231,
2024-04-11,100035,296.971,
2024-04-12,100035,298.9147,
2024-04-15,100035,301.1189,
2024-04-16,100035,297.1864,
2024-04-17,100035,296.7347,
2024-04-18,100035,300.9054,
2024-04-19,100035,298.7477,
2024-04-22,100035,299.4637,
2024-04-23,100035,303.8974,
2024-04-24,100035,311.0137,
2024-04-25,100035,312.9374,
2024-04-26,100035,309.7008,
2024-04-29,100035,307.6395,
2024-04-30,100035,309.181,
2024-05-01,100035,315.5253,
2024-05-02,100035,316.2843,
2024-05-03,100035,320.6101,
2024-05-06,100035,312.1092,
2024-05-07,100035,307.692,
2024-05-08,100035,313.0874,
2024-05-09,100035,304.8264,
2024-05-10,100035,295.1647,
2024-05-13,100035,293.923,
2024-05-14,100035,298.5952,
2024-05-15,100035,297.7669,
2024-05-16,100035,295.2196,
2024-05-17,100035,295.8554,
2024-05-20,100035,293.3181,
2024-05-21,100035,295.0498,
2024-05-22,100035,301.8699,
2024-05-23,100035,308.2582,
2024-05-24,100035,311.2463,
2024-05-27,100035,312.7549,
2024-05-28,100035,313.3151,
2024-05-29,100035,311.7021,
2024-05-30,100035,317.9129,
2024-05-31,100035,315.5136,
2024-06-03,100035,308.3532,
2024-06-04,100035,310.2142,
2024-06-05,100035,306.1505,
2024-06-06,100035,307.7317,
2024-06-07,100035,314.2927,
2024-06-10,100035,314.8464,
2024-06-11,100035,310.8433,
2024-06-12,100035,306.1104,
2024-06-13,100035,306.4537,
2024-06-14,100035,307.6872,
2024-06-17,100035,300.2894,
2024-06-18,100035,302.3185,
2024-06-19,100035,304.1017,
2024-06-20,100035,307.1696,
2024-06-21,100035,306.7089,
2024-06-24,100035,309.2498,
2024-06-25,100035,311.2499,
2024-06-26,100035,311.3158,
2024-06-27,100035,304.9277,
2024-06-28,100035,302.4992,
2024-07-01,100035,294.3951,
2024-07-02,100035,296.1558,
2024-07-03,100035,296.9032,
2024-07-04,100035,303.14,
2024-07-05,100035,296.3542,
2024-07-08,100035,292.7245,
2024-07-09,100035,291.2807,
2024-07-10,100035,293.8983,
2024-07-11,100035,294.242,
2024-07-12,100035,301.9367,
2024-07-15,100035,300.0529,
2024-07-16,100035,306.3706,
2024-07-17,100035,303.0476,
2024-07-18,100035,303.9137,
2024-07-19,100035,300.6133,
2024-07-22,100035,304.3441,
2024-07-23,100035,300.2505,
2024-07-24,100035,292.1249,
2024-07-25,100035,294.2698,
2024-07-26,100035,283.9548,
2024-07-29,100035,289.8419,
2024-07-30,100035,290.2644,
2024-07-31,100035,293.6571,
2024-08-01,100035,279.7779,
2024-08-02,100035,285.2194,
2024-08-05,100035,286.9176,
2024-08-06,100035,290.977,
2024-08-07,100035,292.392,
2024-08-08,100035,292.8501,
2024-08-09,100035,291.7721,
2024-08-12,100035,289.7593,
2024-08-13,100035,297.739,
2024-08-14,100035,297.9318,
2024-08-15,100035,298.7356,
2024-08-16,100035,292.078,
2024-08-19,100035,292.6165,
2024-08-20,100035,293.2718,
2024-08-21,100035,293.4695,
2024-08-22,100035,294.1647,
2024-08-23,100035,290.2363,
2024-08-26,100035,292.1047,
2024-08-27,100035,296.1739,
2024-08-28,100035,305.8612,
2024-08-29,100035,314.257,
2024-08-30,100035,318.1281,
2024-09-02,100035,310.1354,
2024-09-03,100035,311.999,
2024-09-04,100035,318.0376,
2024-09-05,100035,314.6053,
2024-09-06,100035,313.8903,
2024-09-09,100035,313.8636,
2024-09-10,100035,313.1204,
2024-09-11,100035,316.8714,
2024-09-12,100035,317.0883,
2024-09-13,100035,315.784,
2024-09-16,100035,312.9693,
2024-09-17,100035,310.0108,
2024-09-18,100035,311.0703,
2024-09-19,100035,307.0791,
2024-09-20,100035,308.7398,
2024-09-23,100035,298.9221,
2024-09-24,100035,303.4338,
2024-09-25,100035,303.5157,
2024-09-26,100035,298.2015,
2024-09-27,100035,294.9712,
2024-09-30,100035,295.0325,
2024-10-01,100035,294.1668,
2024-10-02,100035,302.2342,
2024-10-03,100035,307.2391,
2024-10-04,100035,304.7567,
2024-10-07,100035,314.2677,
2024-10-08,100035,323.8137,
2024-10-09,100035,313.0365,
2024-10-10,100035,310.8735,
2024-10-11,100035,312.8925,
2024-10-14,100035,317.3403,
2024-10-15,100035,328.7041,
2024-10-16,100035,329.0509,
2024-10-17,100035,325.5817,
2024-10-18,100035,331.3148,
2024-10-21,100035,332.5361,
2024-10-22,100035,326.5933,
2024-10-23,100035,340.1382,
2024-10-24,100035,351.5652,
2024-10-25,100035,347.0325,
2024-10-28,100035,357.3344,
2024-10-29,100035,353.3635,
2024-10-30,100035,351.8934,
2024-10-31,100035,363.3451,
2024-11-01,100035,371.924,
2024-11-04,100035,388.7303,
2024-11-05,100035,397.1692,
2024-11-06,100035,401.0212,
2024-11-07,100035,411.7289,
2024-11-08,100035,407.9799,
2024-11-11,100035,405.3887,
2024-11-12,100035,401.7597,
2024-11-13,100035,398.9279,
2024-11-14,100035,404.0721,
2024-11-15,100035,398.4405,
2024-11-18,100035,393.2031,
2024-11-19,100035,389.422,
2024-11-20,100035,390.1584,
2024-11-21,100035,402.7824,
2024-11-22,100035,400.0441,
2024-11-25,100035,389.0508,
2024-11-26,100035,390.4769,
2024-11-27,100035,394.7218,
2024-11-28,100035,392.1927,
2024-11-29,100035,381.4865,
2024-12-02,100035,390.2638,
2024-12-03,100035,401.7795,
2024-12-04,100035,415.112,
2024-12-05,100035,414.0228,
2024-12-06,100035,412.9059,
2024-12-09,100035,429.9306,
2024-12-10,100035,435.739,
2024-12-11,100035,445.4408,
2024-12-12,100035,435.8508,
2024-12-13,100035,442.132,
2024-12-16,100035,445.5223,
2024-12-17,100035,440.8895,
2024-12-18,100035,451.8128,
2024-12-19,100035,454.5786,
2024-12-20,100035,448.9282,
2024-12-23,100035,433.1052,
2024-12-24,100035,430.1562,
2024-12-25,100035,436.6157,
2024-12-26,100035,442.1666,
2024-12-27,100035,447.5652,
2024-12-30,100035,439.6003,
2024-12-31,100035,437.8884,
2025-01-01,100035,447.9057,
2025-01-02,100035,437.9565,
2025-01-03,100035,430.5644,
2025-01-06,100035,423.304,
2025-01-07,100035,425.7128,
2025-01-08,100035,439.672,
2025-01-09,100035,438.4603,
2025-01-10,100035,456.4961,
2025-01-13,100035,462.7837,
2025-01-14,100035,465.6799,
2025-01-15,100035,470.7788,
2025-01-16,100035,463.7721,
2025-01-17,100035,458.4766,
2025-01-20,100035,461.8943,
2025-01-21,100035,465.2716,
2025-01-22,100035,461.5003,
2025-01-23,100035,465.4553,
2025-01-24,100035,455.3114,
2025-01-27,100035,458.6642,
2025-01-28,100035,459.2106,
2025-01-29,100035,459.5778,
2025-01-30,100035,466.3689,
2025-01-31,100035,484.3833,
2025-02-03,100035,483.9697,
2025-02-04,100035,480.3634,
2025-02-05,100035,478.495,
2025-02-06,100035,481.8302,
2025-02-07,100035,476.4249,
2025-02-10,100035,463.3114,
2025-02-11,100035,459.83,
2025-02-12,100035,461.1253,
2025-02-13,100035,474.3377,
2025-02-14,100035,466.9974,
2025-02-17,100035,463.0352,
2025-02-18,100035,476.5038,
2025-02-19,100035,471.3666,
